Date,Bitcoin ,Ethereum ,Tether,XRP,Chainlink 
2018-07-24,8424.269531,479.372986,0.996505,0.457623,0.202624
2018-07-23,7711.109863,450.852997,0.997496,0.445276,0.19705
2018-07-22,7418.490234,459.657013,0.999843,0.449311,0.201422
2018-07-21,7419.290039,462.436005,1.00004,0.45541,0.222991
2018-07-20,7354.129883,450.697998,1.00103,0.446994,0.21645
2018-07-19,7466.859863,469.618988,0.998088,0.476433,0.229673
2018-07-18,7370.779785,480.513,1.00221,0.486389,0.23978
2018-07-17,7321.040039,501.002014,1.00013,0.505587,0.248674
2018-07-16,6741.75,480.65799,0.999139,0.483401,0.222559
2018-07-15,6359.640137,449.850006,0.998352,0.445894,0.19931
2018-07-14,6276.120117,436.085999,1.00265,0.439271,0.194691
2018-07-13,6238.049805,434.027008,1.00142,0.438741,0.200695
2018-07-12,6228.810059,430.074005,0.99907,0.435364,0.204594
2018-07-11,6394.709961,446.518005,1.00116,0.450233,0.206735
2018-07-10,6329.950195,434.424011,1.0012,0.445042,0.211167
2018-07-09,6741.75,476.682007,1.0075,0.47427,0.235216
2018-07-08,6773.879883,489.118988,1.00425,0.477749,0.246745
2018-07-07,6856.930176,491.660004,1.00621,0.492477,0.249942
2018-07-06,6673.5,474.011993,1.00316,0.479151,0.229949
2018-07-05,6639.140137,474.411987,1.00614,0.481625,0.218494
2018-07-04,6597.549805,467.317993,0.999195,0.490043,0.232286
2018-07-03,6529.589844,464.195007,1.00032,0.485223,0.236518
2018-07-02,6614.180176,475.346985,0.998859,0.486122,0.249
2018-07-01,6385.819824,453.917999,0.998821,0.461358,0.2212
2018-06-30,6404,455.179993,0.999192,0.466245,0.226619
2018-06-29,6218.299805,436.009003,1.00333,0.45308,0.181072
2018-06-28,5903.439941,422.36499,0.997193,0.448458,0.166278
2018-06-27,6157.129883,442.36499,0.997935,0.47037,0.171995
2018-06-26,6093.669922,432.772003,1.00056,0.456001,0.170771
2018-06-25,6249.180176,460.309998,1.00062,0.481753,0.179697
2018-06-24,6173.22998,457.671997,1.0051,0.47738,0.186944
2018-06-23,6162.47998,474.519989,1.00198,0.491284,0.19366
2018-06-22,6083.689941,465.816986,1.003,0.486947,0.186089
2018-06-21,6729.740234,527.367004,1.00053,0.534775,0.212881
2018-06-20,6776.549805,536.268005,0.998829,0.539286,0.225581
2018-06-19,6769.939941,537.95697,1.00022,0.549621,0.220765
2018-06-18,6734.819824,518.890991,1.00283,0.537495,0.21008
2018-06-17,6499.27002,500.447998,1.00548,0.528216,0.214002
2018-06-16,6550.160156,499.641998,1.00424,0.534784,0.222022
2018-06-15,6456.580078,491.003998,1.00695,0.537707,0.223557
2018-06-14,6675.350098,519.742004,1.00395,0.561306,0.239964
2018-06-13,6349.899902,477.493988,1.00353,0.534663,0.214526
2018-06-12,6582.359863,496.842987,1.00077,0.562933,0.228636
2018-06-11,6906.919922,533.283997,1.00193,0.604066,0.262975
2018-06-10,6786.02002,526.479004,0.998215,0.588126,0.241828
2018-06-09,7531.97998,597.562012,1.00608,0.659755,0.297624
2018-06-08,7624.919922,601.077026,1.00179,0.674343,0.293531
2018-06-07,7678.240234,605.187012,0.99875,0.678128,0.30677
2018-06-06,7653.97998,607.124023,1.00069,0.674797,0.329864
2018-06-05,7633.759766,609.302979,1.00102,0.677015,0.336191
2018-06-04,7514.470215,592.984985,1.00052,0.661425,0.340509
2018-06-03,7720.25,618.328979,1.0001,0.671205,0.362294
2018-06-02,7643.450195,591.807983,0.99353,0.643451,0.36731
2018-06-01,7541.450195,580.04303,1.00099,0.623364,0.349503
2018-05-31,7494.169922,577.64502,0.998003,0.612622,0.344773
2018-05-30,7406.52002,559.590027,0.999727,0.605817,0.335834
2018-05-29,7472.589844,565.388,1.00068,0.601241,0.351257
2018-05-28,7135.990234,516.036011,1.00249,0.552299,0.31585
2018-05-27,7368.220215,572.66803,0.999182,0.607881,0.345249
2018-05-26,7355.879883,587.280029,0.99989,0.612708,0.36462
2018-05-25,7480.140137,586.734009,1.00044,0.611001,0.342848
2018-05-24,7587.339844,601.755005,0.998818,0.631997,0.360526
2018-05-23,7557.819824,583.585022,1.00402,0.599594,0.34869
2018-05-22,8041.779785,647.741028,1.00297,0.645567,0.376997
2018-05-21,8418.990234,699.221985,1.00297,0.681587,0.424356
2018-05-20,8513.25,715.369019,0.999117,0.700244,0.453171
2018-05-19,8247.179688,696.530029,1.00036,0.676713,0.453086
2018-05-18,8250.969727,694.367004,1.00111,0.680294,0.456841
2018-05-17,8094.319824,672.656982,1.00019,0.66731,0.444447
2018-05-16,8368.830078,707.049988,0.99995,0.714081,0.480891
2018-05-15,8510.379883,708.870972,1.00114,0.698588,0.504004
2018-05-14,8716.790039,730.549011,1.00127,0.740898,0.516912
2018-05-13,8723.94043,733.495972,1.00325,0.745748,0.503457
2018-05-12,8504.889648,686.047974,1.0011,0.696735,0.464764
2018-05-11,8441.490234,679.585999,1.00225,0.684948,0.467844
2018-05-10,9043.94043,727.276978,1.00134,0.758237,0.526373
2018-05-09,9325.179688,752.275024,1.00051,0.802043,0.539512
2018-05-08,9234.820313,752.856995,1.00212,0.81397,0.552857
2018-05-07,9373.009766,753.724976,0.997237,0.832641,0.573018
2018-05-06,9654.799805,792.310974,0.997202,0.871424,0.538399
2018-05-05,9858.150391,816.119995,0.996284,0.905103,0.571535
2018-05-04,9700.759766,785.624023,0.998561,0.895442,0.582583
2018-05-03,9743.860352,779.54303,0.997973,0.884466,0.567669
2018-05-02,9235.919922,687.148987,0.997464,0.859094,0.564701
2018-05-01,9119.009766,673.612976,1.00349,0.841407,0.550401
2018-04-30,9240.549805,669.924011,0.998919,0.837938,0.544691
2018-04-29,9419.080078,688.880981,0.998016,0.872778,0.515714
2018-04-28,9348.480469,683.677979,0.999335,0.863804,0.484476
2018-04-27,8987.049805,647.031982,1.00415,0.813885,0.452005
2018-04-26,9281.509766,662.809021,0.999614,0.852414,0.490148
2018-04-25,8845.740234,615.416016,0.991809,0.800607,0.434367
2018-04-24,9697.5,708.15802,1.00476,0.934781,0.536824
2018-04-23,8930.879883,642.547974,0.997847,0.876657,0.492385
2018-04-22,8802.459961,621.859985,0.996196,0.869995,0.499311
2018-04-21,8895.580078,605.39502,0.999014,0.873103,0.491349
2018-04-20,8845.830078,615.718018,0.998338,0.924465,0.481416
2018-04-19,8294.30957,567.888977,0.997185,0.791976,0.482795
2018-04-18,8163.419922,524.789001,0.997609,0.708932,0.44629
2018-04-17,7902.089844,502.894012,0.998556,0.656933,0.416794
2018-04-16,8058.669922,511.147003,0.997592,0.663297,0.409538
2018-04-15,8329.110352,531.702026,0.998602,0.682534,0.423946
2018-04-14,7986.240234,501.477997,0.999766,0.632184,0.394007
2018-04-13,7895.959961,492.734985,0.998895,0.638087,0.381543
2018-04-12,7889.25,492.94101,0.996831,0.628737,0.386811
2018-04-11,6968.319824,430.540009,1.00025,0.539506,0.359287
2018-04-10,6834.759766,414.243011,0.997356,0.491931,0.355836
2018-04-09,6770.72998,398.526001,0.997555,0.491855,0.311528
2018-04-08,7023.52002,400.507996,0.996809,0.500398,0.327094
2018-04-07,6911.089844,385.313995,0.999644,0.487867,0.304124
2018-04-06,6636.319824,370.285004,1.00109,0.476431,0.275062
2018-04-05,6811.470215,383.231995,1.00253,0.495801,0.286925
2018-04-04,6853.839844,380.542999,1.00083,0.501631,0.290161
2018-04-03,7456.109863,416.893005,1.00037,0.558044,0.295473
2018-04-02,7083.799805,386.424988,1.00013,0.500688,0.273684
2018-04-01,6844.22998,379.606995,0.99981,0.485081,0.26158
2018-03-31,6973.529785,396.457001,1.00077,0.512353,0.280171
2018-03-30,6890.52002,394.644989,0.998943,0.509565,0.287494
2018-03-29,7165.700195,385.967987,0.998623,0.511511,0.280161
2018-03-28,7954.47998,446.278992,0.999204,0.578002,0.351367
2018-03-27,7833.040039,450.115997,1.00161,0.577917,0.342625
2018-03-26,8209.400391,489.950989,1.00341,0.599463,0.371496
2018-03-25,8495.780273,524.286987,0.999686,0.641875,0.406105
2018-03-24,8668.120117,526.439026,1.0091,0.641265,0.419085
2018-03-23,8879.620117,539.619019,0.990235,0.643174,0.40914
2018-03-22,8728.469727,539.702026,0.998982,0.662743,0.419292
2018-03-21,8929.280273,561.731995,0.999244,0.693664,0.445421
2018-03-20,8913.469727,557.174988,0.996832,0.709808,0.391713
2018-03-19,8630.650391,556.726013,0.989867,0.74908,0.381644
2018-03-18,8223.679688,538.643982,1.00308,0.658777,0.373338
2018-03-17,7916.879883,552.778992,1.00162,0.637856,0.373861
2018-03-16,8338.349609,601.666016,0.998551,0.68926,0.42442
2018-03-15,8300.860352,611.304016,1.00128,0.697269,0.419737
2018-03-14,8269.80957,614.291016,1.00275,0.701902,0.443609
2018-03-13,9194.849609,690.827026,0.999843,0.789711,0.563841
2018-03-12,9205.120117,699.830994,1.00235,0.801048,0.510198
2018-03-11,9578.629883,723.338989,1.00384,0.831122,0.513524
2018-03-10,8866,686.890015,1.00519,0.796627,0.46771
2018-03-09,9337.549805,728.916016,1.00166,0.849761,0.480877
2018-03-08,9395.009766,704.596008,1.00591,0.825857,0.486422
2018-03-07,9965.570313,752.830994,1.00248,0.87121,0.521148
2018-03-06,10779.90039,816.950989,1.0005,0.922887,0.53387
2018-03-05,11573.29981,853.684021,0.998864,0.959368,0.586738
2018-03-04,11512.59961,866.677979,0.997612,1.00554,0.592818
2018-03-03,11489.7002,857.224976,1.00087,0.907804,0.628706
2018-03-02,11086.40039,856.853027,0.99973,0.910144,0.652742
2018-03-01,10951,872.200012,1.00042,0.928347,0.663065
2018-02-28,10397.90039,855.198975,0.998903,0.904583,0.661447
2018-02-27,10725.59961,878.265015,1.00052,0.947305,0.723957
2018-02-26,10366.7002,869.315002,0.999561,0.956859,0.691446
2018-02-25,9664.730469,844.809998,1.00034,0.943487,0.675715
2018-02-24,9813.070313,840.515015,1.00284,0.954402,0.650958
2018-02-23,10301.09961,864.189026,1.00157,0.998855,0.674791
2018-02-22,10005,812.844971,1.00409,0.941788,0.601923
2018-02-21,10690.40039,849.971008,1.00097,1.01539,0.653669
2018-02-20,11403.7002,895.370972,1.00061,1.08946,0.699926
2018-02-19,11225.3,943.87,1.00061,1.14442,0.774362
2018-02-18,10551.8,923.92,1.00519,1.12046,0.761761
2018-02-17,11112.7,974.12,1.0037,1.20498,0.672487
2018-02-16,10233.9,944.21,1.0021,1.13803,0.639628
2018-02-15,10166.4,936.98,1.00541,1.14686,0.565251
2018-02-14,9494.63,923.56,1.00077,1.14162,0.568253
2018-02-13,8598.31,845.26,1.0011,1.02741,0.570759
2018-02-12,8926.57,868.71,1.00009,1.08101,0.490282
2018-02-11,8129.97,814.66,0.999251,1.00416,0.416157
2018-02-10,8621.9,860.41,1.0037,1.07074,0.419874
2018-02-09,8736.98,883.87,1.00211,0.954428,0.435194
2018-02-08,8265.59,817.81,1.01891,0.805263,0.41108
2018-02-07,7621.3,757.07,1.0014,0.723895,0.376771
2018-02-06,7754,793.12,1.01009,0.776393,0.425248
2018-02-05,6955.27,697.95,0.996308,0.691799,0.341506
2018-02-04,8277.01,834.68,1.01013,0.815703,0.434371
2018-02-03,9174.91,964.02,1.00131,0.924043,0.518558
2018-02-02,8830.75,915.78,0.990747,0.884784,0.494574
2018-02-01,9170.54,1036.79,0.986939,0.96253,0.520347
2018-01-31,10221.1,1118.31,0.990274,1.16239,0.620146
2018-01-30,10106.3,1071.13,0.986486,1.13856,0.596778
2018-01-29,11296.4,1182.36,0.995319,1.32397,0.697712
2018-01-28,11786.3,1246.01,0.98879,1.3996,0.760601
2018-01-27,11440.7,1107.07,0.993325,1.21911,0.780675
2018-01-26,11171.4,1055.17,1.00414,1.21727,0.709853
2018-01-25,11259.4,1056.03,0.999595,1.31223,0.760437
2018-01-24,11359.4,1058.78,0.997484,1.35715,0.792863
2018-01-23,10868.4,986.23,1.00505,1.33707,0.801917
2018-01-22,10931.4,1003.26,1.00504,1.35735,0.802858
2018-01-21,11600.1,1049.58,0.999861,1.38004,0.887828
2018-01-20,12899.2,1155.15,1.00111,1.57862,1.2193
2018-01-19,11607.4,1039.1,1.00454,1.55205,0.812905
2018-01-18,11474.9,1036.28,1.02311,1.59658,0.74423
2018-01-17,11188.6,1014.25,1.01453,1.30634,0.698634
2018-01-16,11490.5,1053.69,1.03415,1.17924,0.756453
2018-01-15,13819.8,1291.92,1.00662,1.67673,0.877688
2018-01-14,13772,1366.77,1.01612,1.86119,1.01084
2018-01-13,14360.2,1396.42,1.00202,2.02135,1.10123
2018-01-12,13980.6,1273.2,1.00608,2.04323,1.05156
2018-01-11,13405.8,1154.93,1.00171,1.9508,1.01033
2018-01-10,14973.3,1255.82,1.00128,1.97492,1.18871
2018-01-09,14595.4,1299.74,1.00599,2.10178,1.22828
2018-01-08,15170.1,1148.53,1.00932,2.45621,1.3773
2018-01-07,16477.6,1153.17,1.00157,3.37781,1.27046
2018-01-06,17527,1041.68,1.00899,3.09397,1.06357
2018-01-05,17429.5,997.72,0.998634,3.04871,0.907486
2018-01-04,15599.2,980.92,1.00253,3.19663,0.984368
2018-01-03,15201,962.72,1.01344,3.10537,0.681167
2018-01-02,14982.1,884.44,1.0049,2.4809,0.673712
2018-01-01,13657.2,772.64,1.00728,2.39103,0.733563
2017-12-31,14156.4,756.73,1.01226,2.30057,0.601552
2017-12-30,12952.2,717.26,1.02135,2.15902,0.586128
2017-12-29,14656.2,753.59,1.00564,2.2146,0.486348
2017-12-28,14606.5,737.02,1.00659,1.43088,0.506697
2017-12-27,15838.5,762.84,1.00366,1.39964,0.505501
2017-12-26,16099.8,773.84,1.00407,1.18949,0.521421
2017-12-25,14026.6,765.83,1.01113,1.12232,0.501933
2017-12-24,13925.8,694.15,1.02303,1.04395,0.544162
2017-12-23,14699.2,719.39,1.04526,1.17434,0.57768
2017-12-22,13831.8,674.86,1.01795,1.13828,0.426878
2017-12-21,15802.9,821.06,1.00921,1.19306,0.424287
2017-12-20,16624.6,819.09,1.00018,0.775964,0.372796
2017-12-19,17776.7,826.82,1.01068,0.791257,0.439356
2017-12-18,19114.2,794.64,1.01302,0.778407,0.434907
2017-12-17,19140.8,719.98,1.00924,0.728366,0.417596
2017-12-16,19497.4,696.21,1.00742,0.758642,0.341393
2017-12-15,17706.9,684.45,1.0161,0.756181,0.320793
2017-12-14,16564,695.82,1.00819,0.864263,0.308503
2017-12-13,16408.2,702.77,1.02716,0.471063,0.261878
2017-12-12,17415.4,651.43,1.07788,0.373541,0.231424
2017-12-11,16936.8,515.14,1.01856,0.251691,0.260592
2017-12-10,15455.4,441.72,1.01775,0.237333,0.252898
2017-12-09,15178.2,473.5,1.01713,0.244708,0.238859
2017-12-08,16569.4,456.03,1.0176,0.252125,0.245226
2017-12-07,17899.7,434.41,1.03166,0.222823,0.260064
2017-12-06,14291.5,428.59,1.00991,0.232544,0.29157
2017-12-05,11916.7,463.28,1.00197,0.246101,0.313877
2017-12-04,11657.2,470.2,1.00367,0.253571,0.229581
2017-12-03,11323.2,465.85,1.00066,0.252558,0.230629
2017-12-02,11074.6,463.45,0.999654,0.255492,0.207898
2017-12-01,10975.6,466.54,1.00978,0.255699,0.177823
2017-11-30,10233.6,447.11,1.0081,0.250878,0.170461
2017-11-29,9888.61,427.52,0.990606,0.243064,0.145255
2017-11-28,10058.8,472.9,1.00014,0.299152,0.176424
2017-11-27,9818.35,480.36,1.00129,0.253927,0.184168
2017-11-26,9330.55,471.33,1.00868,0.248818,0.182888
2017-11-25,8790.92,466.28,1.00541,0.252393,0.180959
2017-11-24,8253.69,474.91,1.00233,0.244642,0.192921
2017-11-23,8038.77,410.17,0.994631,0.242402,0.164384
2017-11-22,8253.55,380.65,1.00015,0.238859,0.168515
2017-11-21,8071.26,360.4,0.996047,0.233271,0.154972
2017-11-20,8200.64,366.73,1.00192,0.238759,0.162183
2017-11-19,8036.49,354.39,1.00244,0.231016,0.162354
2017-11-18,7790.15,347.61,1.00231,0.228627,0.170872
2017-11-17,7708.99,332.39,1.00139,0.226581,0.159649
2017-11-16,7871.69,330.92,1.00212,0.227107,0.169761
2017-11-15,7315.54,333.36,1.00318,0.212956,0.186138
2017-11-14,6635.75,337.63,1.00683,0.209825,0.188114
2017-11-13,6559.49,316.72,1.00935,0.203442,0.183071
2017-11-12,5950.07,307.91,1.01247,0.197339,0.170898
2017-11-11,6357.6,314.68,1.00899,0.21043,0.17977
2017-11-10,6618.14,299.25,1.00601,0.206483,0.187602
2017-11-09,7143.58,320.88,1.00818,0.217488,0.223969
2017-11-08,7459.69,309.07,1.01196,0.217437,0.213909
2017-11-07,7144.38,294.66,1.00566,0.210354,0.177539
2017-11-06,7022.76,298.89,1.00338,0.20599,0.167456
2017-11-05,7407.41,296.26,0.9988,0.202055,0.172059
2017-11-04,7379.95,300.47,1.00209,0.20375,0.177603
2017-11-03,7207.76,305.71,1.00632,0.208133,0.171798
2017-11-02,7078.5,287.43,1.001,0.205861,0.167427
2017-11-01,6767.31,291.69,1.00155,0.194124,0.157611
2017-10-31,6468.4,305.88,1.00071,0.200558,0.193912
2017-10-30,6130.53,307.75,1.00058,0.202711,0.209849
2017-10-29,6153.85,305.09,1.00111,0.202785,0.198876
2017-10-28,5753.09,296.3,1.00396,0.201835,0.206531
2017-10-27,5780.9,297.42,1.00007,0.202785,0.224644
2017-10-26,5904.83,296.53,0.999868,0.203628,0.227041
2017-10-25,5750.8,297.93,1.00226,0.204604,0.254435
2017-10-24,5526.64,298.33,1.00275,0.206644,0.254453
2017-10-23,5930.32,286.95,0.996536,0.196928,0.248675
2017-10-22,6008.42,295.45,1.00193,0.204177,0.264695
2017-10-21,6031.6,300.19,1.00093,0.211016,0.252681
2017-10-20,6011.45,304.01,1.00102,0.210549,0.223874
2017-10-19,5708.52,308.09,1.00066,0.21515,0.3
2017-10-18,5590.69,314.32,1.00268,0.21852,0.366229
2017-10-17,5605.51,317.08,0.999335,0.232064,0.400848
2017-10-16,5725.59,333.38,0.99801,0.256232,0.423807
2017-10-15,5678.19,336.6,0.999242,0.263983,0.413516
2017-10-14,5831.79,339.63,0.999709,0.25732,0.39186
2017-10-13,5647.21,338.76,1.00005,0.260489,0.434603
2017-10-12,5446.91,304.14,0.997423,0.248414,0.444011
2017-10-11,4826.48,303.46,0.998625,0.264439,0.450463
2017-10-10,4781.99,299.87,0.999441,0.260733,0.407469
2017-10-09,4772.02,297.39,0.99978,0.251825,0.380589
2017-10-08,4610.48,308.61,0.998442,0.279944,0.397137
2017-10-07,4426.89,311.12,0.99932,0.23861,0.463657
2017-10-06,4370.81,308.59,1.00109,0.234039,0.475765
2017-10-05,4328.41,295.86,1.0003,0.237016,0.406538
2017-10-04,4229.36,292.66,1.00125,0.214774,0.397361
2017-10-03,4317.48,292.46,1.00012,0.203318,0.345535
2017-10-02,4409.32,297.48,1.0017,0.202676,0.356767
2017-10-01,4403.74,302.34,0.999924,0.206532,0.436647
2017-09-30,4338.71,301.46,0.996488,0.197529,0.451364
2017-09-29,4163.07,291.47,0.999863,0.193606,0.30844
2017-09-28,4174.73,299.15,1.00179,0.196131,0.243795
2017-09-27,4200.67,306.47,1.00064,0.203299,0.194586
2017-09-26,3892.35,287.44,1.00259,0.186119,0.194958
2017-09-25,3926.07,292.33,1.0013,0.181487,0.182198
2017-09-24,3682.84,282.48,1.00293,0.175787,0.170278
2017-09-23,3792.4,286.17,1.00209,0.177882,0.131129
2017-09-22,3630.7,264.31,1.00459,0.17351,0.150503
2017-09-21,3631.04,258.58,1.00472,0.171754,0.16968
2017-09-20,3905.95,283.74,1.00454,0.182078,0.189165
2017-09-19,3924.97,282.8,1.00185,0.184041,
2017-09-18,4065.2,293.5,1.00241,0.189768,
2017-09-17,3582.88,251.75,1.00657,0.178393,
2017-09-16,3625.04,246.52,1.00199,0.179082,
2017-09-15,3637.52,250.46,1.00537,0.181358,
2017-09-14,3154.95,213.91,1.00313,0.164167,
2017-09-13,3882.59,277.11,1.00254,0.200778,
2017-09-12,4130.81,291.46,1.00529,0.209303,
2017-09-11,4161.27,294.53,1.00107,0.214441,
2017-09-10,4122.94,288.75,1.00545,0.213031,
2017-09-09,4226.06,294.4,1.00125,0.209995,
2017-09-08,4228.75,296.5,1.00689,0.211518,
2017-09-07,4599.88,329.43,1.00135,0.22364,
2017-09-06,4597.12,334.34,1.00509,0.226186,
2017-09-05,4376.53,312.99,1.00423,0.215189,
2017-09-04,4236.31,295.17,1.03055,0.204968,
2017-09-03,4582.96,347.48,1.00223,0.228811,
2017-09-02,4578.77,348.98,1.01788,0.226669,
2017-09-01,4892.01,387.74,1.00437,0.248479,
2017-08-31,4703.39,383.04,1.00312,0.25563,
2017-08-30,4565.3,378.49,1.00074,0.228006,
2017-08-29,4579.02,370.67,1.00152,0.218564,
2017-08-28,4382.66,347.75,1.00106,0.224508,
2017-08-27,4382.88,347.89,1.00294,0.202995,
2017-08-26,4352.4,333.88,0.998932,0.212577,
2017-08-25,4371.6,331.92,1.00286,0.217828,
2017-08-24,4334.68,325.61,1.00492,0.218958,
2017-08-23,4151.52,317.52,1.00201,0.246827,
2017-08-22,4100.52,314.79,1.00652,0.239286,
2017-08-21,4001.74,321.59,0.999263,0.191918,
2017-08-20,4087.66,301.43,0.996629,0.158735,
2017-08-19,4193.7,297.47,1.00274,0.155057,
2017-08-18,4160.62,295.59,1.01333,0.158883,
2017-08-17,4331.69,301.46,1.00795,0.157498,
2017-08-16,4376.63,302.27,1.0012,0.160431,
2017-08-15,4181.93,289.82,1.00153,0.161221,
2017-08-14,4325.13,300.1,0.998163,0.169991,
2017-08-13,4073.26,298.06,0.998616,0.168092,
2017-08-12,3884.71,310.6,1.00113,0.173853,
2017-08-11,3650.62,308.86,1.00089,0.179307,
2017-08-10,3381.28,295.89,0.992991,0.180399,
2017-08-09,3342.47,296.03,1.00286,0.182947,
2017-08-08,3419.94,296.77,1.00151,0.192586,
2017-08-07,3378.94,269.18,0.996254,0.179021,
2017-08-06,3213.94,261.57,1.00104,0.180444,
2017-08-05,3252.91,256.51,0.998314,0.184737,
2017-08-04,2895.89,223.07,1.00435,0.173743,
2017-08-03,2804.73,225.34,0.969304,0.174612,
2017-08-02,2710.67,219.95,1.00143,0.173113,
2017-08-01,2718.26,226.77,0.996819,0.177053,
2017-07-31,2875.34,203.87,1.00092,0.167386,
2017-07-30,2757.18,197.98,0.998868,0.165082,
2017-07-29,2726.45,205.79,0.996619,0.169871,
2017-07-28,2809.01,193.12,1.00194,0.165937,
2017-07-27,2671.78,204.32,0.997275,0.173457,
2017-07-26,2529.45,203.95,0.996955,0.173822,
2017-07-25,2576.48,206.71,0.999802,0.178104,
2017-07-24,2754.86,224.71,0.993997,0.192002,
2017-07-23,2730.4,225.95,0.997761,0.195058,
2017-07-22,2810.12,229.48,0.9932,0.19332,
2017-07-21,2667.76,218.31,0.997202,0.182608,
2017-07-20,2817.6,227.26,0.986866,0.188295,
2017-07-19,2273.43,199.7,1.00309,0.168388,
2017-07-18,2318.88,234.39,0.998216,0.188718,
2017-07-17,2228.41,193.42,0.996888,0.177889,
2017-07-16,1929.82,157.36,0.999161,0.148056,
2017-07-15,1998.86,170.66,1.00197,0.170589,
2017-07-14,2233.34,199.66,1.003,0.190769,
2017-07-13,2357.9,209.73,1.00383,0.200809,
2017-07-12,2398.84,230.77,0.997456,0.205354,
2017-07-11,2337.79,197.4,1.01229,0.185019,
2017-07-10,2372.56,215.36,1.00795,0.203165,
2017-07-09,2518.44,242.14,1.00992,0.233416,
2017-07-08,2571.34,251.7,0.999725,0.236134,
2017-07-07,2518.66,245.99,1.00799,0.23948,
2017-07-06,2608.56,270.55,1.0036,0.254641,
2017-07-05,2601.99,268.77,0.99646,0.256523,
2017-07-04,2601.64,273.3,0.998828,0.254709,
2017-07-03,2564.06,282.9,1.00075,0.259959,
2017-07-02,2506.47,287.99,1.02026,0.259449,
2017-07-01,2434.55,274.6,1.01997,0.254744,
2017-06-30,2480.84,294.92,1.00583,0.26293,
2017-06-29,2539.32,302.88,1.0178,0.265421,
2017-06-28,2574.79,327.93,1.01179,0.280455,
2017-06-27,2552.45,293.09,1.00713,0.276306,
2017-06-26,2478.45,272.69,1.0101,0.277288,
2017-06-25,2589.41,303.25,1.01315,0.298423,
2017-06-24,2608.72,323.7,1.0205,0.31111,
2017-06-23,2744.91,341.74,1.006,0.319978,
2017-06-22,2705.41,336.37,0.972902,0.297848,
2017-06-21,2689.1,336.87,0.981361,0.296366,
2017-06-20,2721.79,359,0.975272,0.324427,
2017-06-19,2589.6,370.06,0.986406,0.296068,
2017-06-18,2548.29,371.46,1.00282,0.2846,
2017-06-17,2655.88,379.41,0.988584,0.268351,
2017-06-16,2518.56,370.23,1.01562,0.262068,
2017-06-15,2464.58,361.93,1.01743,0.259266,
2017-06-14,2506.37,359.05,1.02516,0.278447,
2017-06-13,2717.02,397.54,1.00839,0.266153,
2017-06-12,2659.63,401.49,1.01776,0.253964,
2017-06-11,2958.11,340.61,1.00817,0.272759,
2017-06-10,2947.71,337.67,1.02437,0.260874,
2017-06-09,2823.81,281.74,1.00067,0.286019,
2017-06-08,2805.62,261.67,1.00476,0.289678,
2017-06-07,2732.16,258.07,1.00898,0.279783,
2017-06-06,2863.2,264.47,1.00483,0.284548,
2017-06-05,2686.81,248.46,1.0168,0.294003,
2017-06-04,2511.81,245.33,1.01164,0.299413,
2017-06-03,2515.35,224.38,1.02322,0.29458,
2017-06-02,2488.55,223.78,1.02388,0.303448,
2017-06-01,2407.88,222.24,1.03057,0.333657,
2017-05-31,2286.41,230.67,1.03628,0.24659,
2017-05-30,2175.47,231.91,1.00951,0.205324,
2017-05-29,2255.61,194.91,1.0216,0.23207,
2017-05-28,2155.8,170.51,1.04244,0.229554,
2017-05-27,2038.87,157.76,1.02369,0.212549,
2017-05-26,2202.42,160.4,1.03621,0.271808,
2017-05-25,2304.98,174.45,1.0366,0.246065,
2017-05-24,2443.64,190.05,1.01686,0.29589,
2017-05-23,2320.42,181.95,1.0063,0.323368,
2017-05-22,2173.4,174.26,1.00786,0.317954,
2017-05-21,2041.2,157.94,1.00008,0.336201,
2017-05-20,2084.73,126.52,0.993431,0.351634,
2017-05-19,1987.71,129.53,1.0012,0.327801,
2017-05-18,1888.65,96.91,0.967143,0.364869,
2017-05-17,1839.09,89.86,0.970429,0.394132,
2017-05-16,1734.45,89.44,0.958591,0.349861,
2017-05-15,1738.43,92.41,0.967298,0.27072,
2017-05-14,1808.91,90.79,0.981106,0.220223,
2017-05-13,1804.91,90.84,0.973648,0.214878,
2017-05-12,1724.24,88.66,0.97607,0.206068,
2017-05-11,1848.57,89.88,0.983721,0.183135,
2017-05-10,1787.13,89.52,0.982,0.186066,
2017-05-09,1755.36,91.16,0.970487,0.160074,
2017-05-08,1723.35,91.42,0.96726,0.198212,
2017-05-07,1596.71,94.01,0.96899,0.141763,
2017-05-06,1578.8,97.81,0.968619,0.101791,
2017-05-05,1555.45,94.4,0.955601,0.093551,
2017-05-04,1537.67,96.98,0.945931,0.078914,
2017-05-03,1490.09,79.72,0.933351,0.06049,
2017-05-02,1452.82,77.26,0.932607,0.053908,
2017-05-01,1421.6,76.3,0.935871,0.055115,
2017-04-30,1347.89,79.02,0.936854,0.051607,
2017-04-29,1321.79,68.38,0.937193,0.052868,
2017-04-28,1316.48,70.16,0.934542,0.044475,
2017-04-27,1317.73,62.17,0.924351,0.034816,
2017-04-26,1281.08,52.72,0.92105,0.032797,
2017-04-25,1265.49,49.89,0.913595,0.032346,
2017-04-24,1250.15,50.03,0.91789,0.031384,
2017-04-23,1207.21,48.49,0.921333,0.031278,
2017-04-22,1231.71,48.55,0.940929,0.03177,
2017-04-21,1222.05,48.22,0.984169,0.032779,
